"launch_date","agency_type","mission","dodge"
2011-02-24,"state","OV-103 ISS",0.890122838784009
2011-05-16,"state","OV-105 ISS",0.303204045863822
2011-07-08,"state","OV-104 ISS",0.480639123590663
1959-07-16,"state","NASA S-1",0.890776647487655
1960-03-23,"state","NASA S-46",0.768117557978258
1960-05-13,"state","A-10 Echo",0.723405951401219
1960-12-04,"state","NASA S-56",0.0182658499106765
1961-02-25,"state","NASA S-45",0.62775585683994
1961-05-24,"state","NASA S-45A",0.653709655394778
1961-06-30,"state","NASA S-55",0.0854671571869403
1964-03-19,"state","BE-A",0.0196583205834031
1964-06-30,"state","AC-3",0.920442661037669
1965-03-02,"state","Surveyor SD-1",0.425392230739817
1965-08-25,"state","OSO C",0.935829280177131
1968-09-19,"state","INTELSAT III F-1",0.617317980388179
1969-08-27,"state","TETR C",0.727250240044668
1971-05-09,"state","Mariner 71H",0.237859109882265
1973-07-16,"state","ITOS E",0.520332950167358
1975-02-20,"state","INTELSAT IV F6",0.136783764930442
1977-09-13,"state","OTS 1",0.595652248244733
1977-09-30,"state","INTELSAT IVA F5",0.86173147149384
1986-01-28,"state","OV-099 IUS deploy",0.607085287105292
1986-05-03,"state","GOES G",0.0417962232604623
1987-03-26,"state","FLTSATCOM F6",0.701593038858846
1975-09-09,"state","ETS 1",0.788234401494265
1976-02-29,"state","ISS",0.600569907343015
1977-02-23,"state","ETS-2",0.367917445953935
1978-02-16,"state","ISS-b",0.682011262048036
1979-02-06,"state","ECS",0.586503440048546
1980-02-22,"state","ECS-b",0.387264056131244
1981-02-11,"state","ETS-4",0.494938063435256
1981-08-10,"state","GMS 2",0.86721785645932
1982-09-03,"state","ETS 3",0.943487552693114
1983-02-04,"state","CS 2A",0.739240766037256
1983-08-05,"state","CS-2B",0.925364004913718
1984-01-23,"state","BS 2A",0.897908314596862
1984-08-02,"state","GMS 3",0.16238395916298
1986-02-12,"state","BS 2b",0.847472761990502
1986-08-12,"state","EGP",0.188832895364612
1987-02-19,"state","MOS-1",0.299443638185039
1987-08-27,"state","ETS-5",0.938323312904686
1988-02-19,"state","CS-3A",0.504563672700897
1988-09-16,"state","CS-3B",0.616555700311437
1989-09-05,"state","GMS 4",0.25728484429419
1990-02-07,"state","Mos-1b",0.116673288168386
1990-08-28,"state","BS 3A",0.320709977531806
1991-08-25,"state","BS 3B",0.241829904727638
1992-02-11,"state","ERS-1",0.206642992328852
1994-02-03,"state","OREX",0.810321452328935
1994-08-28,"state","ETS-6",0.321845012018457
1995-03-18,"state","SFU",0.629399070050567
1996-08-17,"state","ADEOS",0.739169409498572
1997-11-27,"state","TRMM",0.320266817463562
1998-02-21,"state","COMETS",0.819284037454054
2001-08-29,"state","LRE",0.940764103783295
2002-02-04,"state","MDS-1",0.978517511161044
2002-09-10,"state","USERS SEM",0.846051183296368
2002-12-14,"state","ADEOS-2",0.574307662202045
2003-03-28,"state","IGS Optical-1",0.0695764084812254
1999-11-15,"state","MTSAT",0.332740646786988
2003-11-29,"state","IGS Optical-2",0.152976349461824
2017-08-26,"private","ORS-5",0.0528327336069196
2017-10-31,"private","Planet Express",0.079804654000327
1990-04-05,"private","Pegsat",0.364156394731253
1991-07-17,"private","Microsat 1",0.758538134628907
1993-02-09,"private","Orbcomm OXP",0.668382788775489
1993-04-25,"private","Alexis",0.00950495153665543
1994-03-13,"private","P90-5",0.500454681692645
1994-05-19,"private","STEP 2",0.534893671050668
1994-08-03,"private","APEX",0.347474959446117
1995-04-03,"private","Orbcomm FM1",0.377413799520582
1996-03-09,"private","REX II",0.493059868458658
1996-05-17,"private","MSTI 3",0.761315731564537
1996-07-02,"private","TOMS-EP",0.915629556169733
1996-08-21,"private","FAST",0.743564690696076
1996-11-04,"private","HETE",0.136548433452845
1997-04-21,"private","Minisat-01",0.325528215384111
1997-08-01,"private","Seastar",0.709050197852775
1997-08-29,"private","FORTE",0.453727584099397
1997-10-22,"private","STEP M4",0.320080026984215
1997-12-23,"private","Orbcomm FM5",0.176814111648127
1998-02-10,"private","GFO",0.570451489416882
1998-02-26,"private","SNOE",0.39543174370192
1998-04-02,"private","TRACE",0.229515571612865
1998-08-02,"private","Orbcomm FM17",0.289050087798387
1998-09-23,"private","Orbcomm FM21",0.176379124401137
1998-10-03,"private","STEX",0.60251331422478
1998-10-23,"private","SCD-2",0.0489040887914598
1998-12-06,"private","SWAS",0.588098343228921
1999-03-05,"private","WIRE",0.845930124167353
1999-05-18,"private","TERRIERS",0.484474847093225
1999-12-04,"private","Orbcomm FM30",0.0708895782008767
1999-12-21,"private","KOMPSAT",0.421615957049653
2000-03-12,"private","MTI",0.0363840362988412
2000-06-07,"private","TSX-5",0.0358939552679658
2000-10-09,"private","HETE 2",0.37059821235016
2002-02-05,"private","HESSI",0.697546012001112
2003-01-25,"private","SORCE",0.638338616350666
2003-04-28,"private","GALEX",0.731729771476239
2003-06-26,"private","Orbview-3",0.448386505711824
2003-08-13,"private","SCISAT-1",0.474919452564791
2004-05-20,"private","ROCSAT-2",0.621052135946229
2005-04-15,"private","DART/HAPS",0.255845134146512
2006-03-22,"private","Space Technology 5",0.738589621381834
2007-04-25,"private","AIM",0.453729851637036
2008-04-16,"private","C/NOFS",0.472216995665804
2008-10-19,"private","IBEX",0.733586021931842
2012-06-13,"private","NuSTAR",0.810521636623889
2013-04-21,"private","A-ONE",0.466458639828488
2013-06-28,"private","IRIS",0.243678197730333
2013-09-07,"private","LADEE",0.103826821083203
2013-09-18,"private","Cygnus 1",0.380948981270194
2014-01-09,"private","Cygnus 2",0.387368321651593
2014-07-13,"private","Cygnus 3",0.837548288982362
2016-10-17,"private","Cygnus OA-5",0.282418239163235
2016-12-15,"private","CYGNSS",0.46814796468243
2017-11-12,"private","Cygnus OA-8",0.276566332438961
2018-05-21,"private","Cygnus OA-9",0.772891335887834
1994-06-27,"private","STEP 1",0.501299268798903
1995-06-22,"private","STEP 3",0.356694593792781
2009-02-24,"private","Orbiting Carbon Observat",0.488453391008079
2011-03-04,"private","Glory",0.577356113586575
2014-10-28,"private","Cygnus 4",0.559994612587616
2013-09-25,"state",NA,0.521492300089449
2014-11-21,"state",NA,0.498150188243017
2002-09-15,"state","HTSTL-1",0.994992972584441
2000-11-20,"private","QuickBird 1",0.382156453095376
2000-12-05,"private","EROS A1",0.12531797029078
2001-02-20,"private","Odin",0.213419606210664
2006-04-25,"private","EROS B",0.0972099392674863
1971-10-28,"state","X-3",0.508875559782609
1970-09-02,"state","X-2",0.465077982051298
2000-02-01,"state","Progress 7K-TGM No. 250",0.400601965608075
2000-04-04,"state","Soyuz 7K-STM No. 204",0.263760605826974
2000-04-25,"state","Progress M1 No. 252",0.00831748568452895
2000-08-06,"state","Progress M1 No. 251",0.0423414967954159
2000-10-16,"state","Progress 7K-TGM No. 243",0.592580046271905
2000-10-31,"state","Soyuz 7K-STM No. 205",0.470286391675472
2000-11-16,"state","Progress M1 No. 253",0.498099612304941
2001-01-24,"state","Progress M1 No. 254",0.292460693744943
2001-02-26,"state","Progress 7K-TGM No. 244",0.781952532473952
2001-04-28,"state","Soyuz 7K-STM No. 206",0.0519476986955851
2001-05-20,"state","Progress M1 No. 255",0.0142186710145324
2001-08-21,"state","Progress M No. 245",0.12385225831531
2001-09-14,"state","Progress No. 301",0.770839504897594
2001-10-21,"state","Soyuz TM No. 207",0.0706846746616066
2001-11-26,"state","Progress M1 No. 256",0.336912282044068
2002-03-21,"state","Progress M1 No. 257",0.849271742859855
2002-04-25,"state","Soyuz TM No. 208",0.993794382084161
2002-06-26,"state","Progress M No. 246",0.678498493274674
2002-09-25,"state","Progress M1 No. 258",0.15158980502747
2002-10-30,"state","Soyuz 11F732 No. 211",0.155335728777573
2003-02-02,"state","Progress M No. 247",0.82972119981423
2003-04-26,"state","Soyuz 11F732 No. 212",0.407226450974122
2003-06-08,"state","Progress M1 No. 259",0.992346216458827
2003-08-29,"state","Progress M No. 248",0.153309312649071
2003-10-18,"state","Soyuz 11F732 No. 213",0.8277617264539
2004-01-29,"state","Progress M1 No. 260",0.553974201669917
2002-10-15,"state","Foton-M No. 1",0.890569505747408
2011-11-08,"state","Pereletniy modul' FG",0.332105435663834
2018-01-21,"startup","Dove/Lemurs",0.51652632560581
2017-05-25,"startup",NA,0.411414141301066
2005-02-26,"private","MTSAT-1R",0.318969889776781
2006-01-24,"private","ALOS",0.0490377484820783
2006-02-18,"private","MTSAT-2",0.512853725347668
1960-05-15,"state","Vostok-1P",0.876033805310726
1960-08-19,"state","Vostok-1 No. 2",0.0152645779307932
1960-12-01,"state","Vostok-1 No. 3",0.560777078382671
1961-02-04,"state","1VA No. 1",0.833557592937723
1961-02-12,"state","1VA No. 2",0.894241599598899
1961-03-09,"state","Vostok-3 No. 1",0.450356392655522
1961-03-25,"state","Vostok-3 No. 2",0.878272020723671
1961-04-12,"state","Vostok-3A No. 3",0.881413837429136
1961-08-06,"state","Vostok-3A No. 4",0.433574707712978
1962-03-16,"state","DS-2 No. 1",0.326590101933107
1962-04-06,"state","1MS No. 1",0.518530593253672
1962-04-24,"state","2MS No. 1",0.000928861787542701
1962-04-26,"state","Zenit-2 No. 2",0.456455920590088
1962-05-28,"state","2MS No. 2",0.406238599214703
1962-06-30,"state","DS-P1 No. 1",0.666412553051487
1962-07-28,"state","Zenit-2 No. 4",0.44175460236147
1962-08-11,"state","Vostok-3A No. 5",0.928963528713211
1962-08-12,"state","Vostok-3A No. 6",0.133444958366454
1962-08-18,"state","DS-K-8 No. 1",0.223067295271903
1962-08-25,"state","2MV-1 No. 1",0.595763017656282
1962-09-01,"state","2MV-1 No. 2",0.890463960822672
1962-09-12,"state","2MV-2 No. 1",0.438611512538046
1962-09-27,"state","Zenit-2 No. 7",0.519834201550111
1962-10-17,"state","Zenit-2 No. 5",0.950475612888113
1962-10-20,"state","DS-A1 No. 1",0.0684979094658047
1962-10-24,"state","2MV-4 No. 1",0.401285463012755
1962-11-01,"state","2MV-4 No. 2",0.0776793616823852
1962-11-04,"state","2MV-3 No. 1",0.348563192877918
1962-12-22,"state","Zenit-2 No. 6",0.483270538505167
1963-01-04,"state","E-6 No. 2",0.781140102539212
1963-03-21,"state","Zenit-2 No. 9",0.967225537169725
1963-04-02,"state","E-6 No. 4",0.715981925604865
1963-04-13,"state","Omega-1 No. 1",0.658272428670898
1963-04-22,"state","Zenit-2 No. 8",0.357699590269476
1963-04-28,"state","Zenit-2 No. 10",0.807725031627342
